age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage
26,0,26,0,0,0,0,58,28283,5,31,36,2,1,0,0,3,37,0.0,0
30,1,30,0,0,0,0,51,32554,5,-6,0,3,1,0,0,14,34,0.0,0
50,22,50,0,0,0,0,55,52720,4,26,36,2,0,2,1,11,32,8.531,0
41,15,41,1,0,0,0,51,44186,2,10,12,3,0,4,1,10,38,8.927,0
28,0,28,0,0,0,0,61,25074,2,29,36,1,1,5,2,9,28,10.328,0
50,20,50,1,0,0,0,49,52005,1,22,24,3,0,1,23,17,33,30.145,0
57,28,57,1,0,0,0,38,55282,1,-1,0,5,0,2,0,17,44,0.0,0
38,9,38,0,0,0,0,59,41793,3,6,12,2,0,0,0,10,29,0.0,0
41,10,41,0,0,1,0,57,32007,3,20,24,2,1,0,0,8,34,0.0,0
31,5,31,1,0,0,0,46,43830,2,40,48,4,0,1,29,19,34,36.188,0
67,38,67,0,0,0,0,39,42664,4,31,36,5,0,3,2,16,43,8.973,0
45,15,45,0,0,0,0,37,27025,7,40,48,5,0,0,0,16,45,0.0,0
32,3,32,1,0,0,0,54,45382,6,29,36,2,3,2,1,11,34,10.657,1
63,30,63,1,0,0,0,63,53593,3,28,36,1,0,4,1,10,26,9.7,0
41,11,41,1,0,0,0,54,38392,3,22,24,2,0,3,1,14,30,12.525,0
56,29,56,0,0,0,0,52,48669,6,-6,0,2,1,0,0,8,38,0.0,0
29,2,29,0,0,0,0,58,28141,3,33,36,2,1,0,0,10,31,0.0,0
26,0,26,0,0,0,0,70,40908,6,15,24,0,1,2,1,4,25,12.717,0
45,12,45,0,0,0,0,63,42463,6,22,24,1,1,1,1,6,30,12.799,1
42,10,42,0,0,0,0,48,39934,6,12,24,3,0,0,0,11,39,0.0,0
36,7,36,0,0,0,0,58,29955,3,13,24,2,0,3,1,19,22,8.336,0
30,0,30,0,0,0,0,60,61666,2,10,12,1,0,5,2,9,29,9.505,0
35,6,35,1,0,0,0,60,54357,6,27,36,1,0,0,0,9,29,0.0,0
36,7,36,0,0,0,0,60,53339,7,14,24,1,0,4,3,11,27,11.214,0
49,22,49,0,0,0,0,60,52516,3,-2,0,1,1,0,0,12,26,0.0,0
35,7,35,0,0,0,0,38,45278,7,8,12,5,1,0,0,18,43,0.0,0
42,12,42,1,0,0,0,56,35336,2,15,24,2,0,0,0,4,39,0.0,0
52,23,52,1,0,0,0,30,45269,2,29,36,6,3,2,1,16,52,7.622,0
35,7,35,1,0,0,0,63,38154,5,6,12,1,1,0,0,7,29,0.0,0
24,0,24,1,0,0,0,57,39840,6,15,24,2,6,0,0,11,30,0.0,1
41,12,41,1,0,0,0,59,26823,2,31,36,2,2,0,0,10,30,0.0,0
16,0,16,0,0,0,0,45,35134,3,36,48,4,3,0,0,10,43,0.0,0
10,0,10,1,0,0,0,66,26737,7,21,24,0,3,0,0,3,29,0.0,1
52,26,52,1,0,0,0,51,34764,1,26,36,3,0,0,0,11,36,0.0,0
45,18,45,1,0,0,1,61,51039,2,37,48,1,0,3,1,9,29,12.316,0
51,23,51,0,0,0,0,64,28297,2,22,24,1,0,4,2,11,24,10.652,0
45,14,45,1,0,0,0,68,51495,7,22,24,0,0,4,1,10,21,7.436,0
36,7,36,1,0,1,0,70,19906,3,30,36,0,1,2,1,10,19,7.558,0
42,18,42,1,0,0,0,71,35364,2,10,12,0,0,0,0,12,16,0.0,0
30,0,30,0,0,0,0,72,51485,6,10,12,0,0,2,1,8,19,9.039,0
51,21,51,0,0,0,0,46,37874,1,36,48,4,0,4,2,10,43,8.275,0
40,10,40,0,0,0,0,55,47956,4,29,36,2,0,2,1,10,33,11.156,0
42,10,42,1,0,0,0,48,42640,3,10,12,3,0,0,0,12,39,0.0,0
43,10,43,0,0,0,0,53,31042,2,41,48,2,2,6,5,9,37,11.554,0
39,10,39,0,0,0,0,54,40927,6,23,24,2,4,0,0,12,32,0.0,1
28,1,28,1,0,0,0,78,55333,5,-5,0,1,4,0,0,10,11,0.0,1
19,0,19,0,0,0,0,52,50917,3,21,24,3,1,0,0,11,35,0.0,0
38,10,38,1,0,0,0,51,31860,6,11,24,3,0,4,2,10,38,10.231,0
27,0,27,1,0,0,0,52,67798,6,28,36,3,2,3,2,6,40,11.87,1
34,5,34,1,0,0,0,61,39954,3,-5,0,1,1,0,0,12,26,0.0,0
40,10,40,0,0,0,0,66,73038,6,19,24,0,1,5,7,12,20,13.44,0
19,0,19,0,0,0,0,57,54000,4,40,48,2,2,0,0,13,29,0.0,0
32,1,32,1,0,0,0,57,42732,5,38,48,2,0,4,2,13,28,8.679,0
42,8,42,0,0,0,0,52,48522,2,0,12,3,1,0,0,5,42,0.0,0
62,32,62,0,0,0,0,53,53424,1,10,12,2,1,5,3,7,38,9.6,0
20,0,20,1,0,0,0,45,47196,7,18,24,4,0,0,0,10,43,0.0,0
43,15,43,0,0,0,0,50,44441,6,26,36,3,0,0,0,15,34,0.0,0
31,1,31,1,0,0,0,55,37913,6,22,24,2,0,3,2,14,29,10.587,0
23,0,23,0,0,0,0,71,53152,5,22,24,0,0,1,10,6,21,16.76,0
27,2,27,0,0,0,0,53,46201,4,12,24,3,2,1,22,12,34,28.619,0
38,4,38,0,0,0,0,75,43957,7,40,48,1,0,0,0,7,16,0.0,0
35,7,35,0,0,0,0,51,36956,2,11,24,3,1,0,0,13,34,0.0,0
54,27,54,1,0,0,0,61,27031,1,29,36,1,5,0,0,8,29,0.0,0
28,0,28,1,0,0,0,64,51984,7,9,12,1,3,0,0,14,21,0.0,0
38,7,38,0,0,0,0,55,55505,5,17,24,2,2,0,0,11,32,0.0,0
32,0,32,1,0,0,0,51,53398,7,26,36,3,1,1,2,9,39,9.128,0
49,16,49,0,0,0,0,56,40924,3,29,36,2,0,3,2,11,32,8.334,0
54,27,54,1,0,0,0,53,55309,1,26,36,2,1,0,0,20,26,0.0,0
54,23,54,1,0,0,0,53,53398,6,22,24,2,0,3,2,17,28,8.402,0
54,24,54,0,0,0,0,55,55287,4,16,24,2,0,0,0,12,32,0.0,0
28,0,28,1,0,0,0,42,35052,4,23,24,4,0,0,0,15,42,0.0,0
44,14,44,0,0,0,0,52,50796,6,-1,0,2,0,2,0,7,39,0.0,0
38,10,38,0,0,0,0,48,39274,7,29,36,3,0,0,2,17,33,10.057,0
18,0,18,0,0,0,0,53,47518,4,16,24,2,0,0,0,9,36,0.0,0
34,4,34,0,0,0,0,62,40991,5,8,12,1,1,0,0,6,30,0.0,0
39,8,39,0,0,0,0,65,49176,7,26,36,0,0,0,0,6,27,0.0,0
41,12,41,1,0,0,0,64,33705,2,27,36,0,0,2,1,6,28,7.34,0
21,0,21,0,0,0,0,36,50575,7,7,12,5,0,0,0,10,52,0.0,0
31,0,31,0,0,0,0,54,49161,3,33,36,2,0,0,0,9,36,0.0,0
30,0,30,0,0,0,0,23,28374,4,38,48,8,0,0,0,17,59,0.0,0
40,10,40,0,0,1,0,44,38214,4,40,48,4,1,4,2,9,45,10.391,0
24,0,24,1,0,0,0,61,51919,7,31,36,1,3,5,2,11,27,10.822,1
57,30,57,1,0,0,0,56,30148,3,22,24,2,1,3,2,5,38,9.008,0
34,6,34,0,0,0,0,69,31937,2,35,48,0,0,2,1,11,19,10.356,0
58,27,58,0,0,0,0,52,41411,2,-4,0,3,2,5,0,10,37,0.0,0
31,0,31,0,0,0,0,40,55017,3,18,24,5,0,0,0,8,50,0.0,0
45,19,45,1,0,0,0,56,39865,2,41,48,2,1,3,1,16,27,10.794,0
20,0,20,0,0,0,0,51,46834,7,-1,0,3,0,2,0,16,32,0.0,0
52,20,52,0,0,0,0,54,48570,2,22,24,2,0,3,2,11,34,11.213,0
39,10,39,1,0,0,0,65,38236,5,20,24,0,1,0,0,10,23,0.0,0
73,42,73,1,0,0,0,47,53242,4,40,48,4,2,1,1,10,42,9.325,0
35,7,35,0,0,0,0,52,52628,5,-2,0,3,2,0,0,10,37,0.0,0
46,13,46,1,0,0,0,49,28674,3,35,48,3,0,0,0,5,44,0.0,0
45,17,45,1,0,0,0,51,50613,7,24,36,3,0,0,0,8,40,0.0,0
37,6,37,1,0,0,0,35,53617,6,6,12,6,0,2,2,12,52,10.628,0
43,16,43,1,0,0,0,47,47426,6,40,48,3,1,3,2,15,36,11.827,0
57,27,57,1,0,0,0,69,41582,6,21,24,0,0,2,1,18,11,8.207,0
51,21,51,1,0,0,0,54,42463,4,10,12,2,2,4,2,7,38,9.632,1
44,16,44,1,0,0,0,59,53235,3,35,48,2,0,4,2,18,21,10.469,0
39,12,39,1,0,0,0,47,35852,5,-3,0,4,0,0,0,12,40,0.0,0
35,3,35,1,0,0,0,44,53202,4,22,24,4,0,5,21,10,45,27.561,0
45,17,45,1,0,0,0,47,42501,3,30,36,3,0,4,1,12,39,10.882,0
41,11,41,1,0,0,0,61,45702,7,-1,0,1,1,0,0,9,28,0.0,1
29,0,29,1,0,0,0,59,35060,7,39,48,1,1,0,0,8,32,0.0,0
23,0,23,1,0,0,0,61,43170,6,30,36,1,1,0,0,15,23,0.0,0
25,0,25,0,0,0,0,67,42648,2,41,48,0,0,3,1,11,21,8.626,0
27,0,27,1,0,0,0,62,51929,4,-6,0,1,0,0,0,9,27,0.0,0
23,0,23,1,0,0,0,73,37529,4,28,36,0,1,3,1,7,18,12.663,0
28,0,28,0,0,0,0,56,35370,5,21,24,2,0,2,1,6,37,7.719,0
23,0,23,1,0,0,0,44,30975,7,22,24,4,2,0,0,15,40,0.0,0
29,1,29,0,0,0,0,45,37109,2,-1,0,4,0,0,0,15,39,0.0,0
52,19,52,0,0,1,0,50,41954,2,40,48,3,1,2,1,11,38,8.709,0
50,25,50,0,0,1,0,56,42373,5,32,36,2,1,0,0,13,30,0.0,0
29,4,29,0,0,0,0,43,42210,4,9,12,4,1,0,0,11,44,0.0,0
30,5,30,1,0,0,1,55,46585,3,7,12,2,3,1,14,15,29,20.883,0
38,10,38,0,0,0,0,59,50756,5,18,24,1,0,0,0,6,34,0.0,0
24,0,24,0,0,0,0,58,40910,3,-3,0,1,4,0,0,14,26,0.0,0
44,10,44,1,0,0,0,60,27008,3,-5,0,1,0,0,0,18,20,0.0,0
47,16,47,1,0,0,0,58,48752,4,33,36,1,0,3,2,8,32,11.256,0
65,35,65,0,0,0,0,70,44416,4,18,24,0,0,4,2,9,20,10.589,0
54,25,54,0,0,0,0,42,23145,5,30,36,5,3,5,5,10,47,12.895,1
52,24,52,0,0,0,0,59,51038,2,-2,0,1,3,3,0,11,29,0.0,1
37,9,37,0,0,0,0,58,50828,6,8,12,2,4,6,22,5,36,29.038,1
55,25,55,0,0,0,0,72,46626,5,40,48,0,3,2,1,14,12,7.866,1
75,46,75,0,0,0,0,51,26313,2,8,12,3,0,4,3,11,36,11.492,0
39,7,39,0,0,0,0,43,38884,4,-6,0,4,1,0,0,17,38,0.0,0
30,0,30,0,0,0,0,47,29448,5,36,48,3,2,0,0,12,39,0.0,0
41,11,41,1,0,0,0,67,26833,5,28,36,0,0,4,2,10,22,10.634,0
43,9,43,0,0,0,0,63,54042,6,23,24,1,0,0,0,9,26,0.0,0
44,14,44,1,0,0,0,47,52013,3,16,24,3,0,0,0,12,40,0.0,0
74,47,74,0,0,0,0,61,42044,5,15,24,1,1,0,0,9,28,0.0,0
14,0,14,0,0,0,0,62,39234,3,11,24,1,0,0,0,13,24,0.0,0
40,9,40,0,0,0,0,46,38868,3,-5,0,4,4,0,0,10,43,0.0,0
51,17,51,1,0,0,0,65,39895,7,17,24,0,0,0,0,8,25,0.0,0
33,2,33,0,0,0,0,70,19906,3,20,24,0,1,1,1,10,19,7.656,0
49,21,49,0,0,0,0,53,49752,6,12,24,2,0,1,17,14,31,24.317,0
45,20,45,0,0,0,0,63,28249,2,22,24,1,0,0,0,12,23,0.0,0
45,16,45,1,0,0,0,52,46576,6,35,48,2,5,0,0,8,38,0.0,0
46,15,46,0,0,0,0,50,43260,3,39,48,3,1,3,2,11,37,8.552,0
45,15,45,1,0,0,0,59,41630,4,17,24,2,0,3,2,13,27,9.262,0
39,8,39,0,0,0,0,48,34692,5,40,48,3,2,2,1,3,48,12.517,0
32,7,32,1,0,0,1,67,37983,7,34,36,0,1,4,6,9,23,12.95,1
20,0,20,1,0,0,0,75,55291,4,39,48,0,0,3,2,8,16,8.586,0
24,0,24,1,0,0,0,59,50929,2,18,24,1,3,4,2,9,30,11.129,0
28,0,28,1,0,0,0,57,48475,5,34,36,2,0,0,0,7,35,0.0,0
49,18,49,0,0,0,0,66,43177,2,20,24,0,1,2,1,14,19,8.182,0
29,0,29,1,0,0,0,51,58439,4,34,36,3,3,0,21,11,37,29.287,0
42,17,42,0,0,0,0,60,51518,7,24,36,1,2,0,0,10,29,0.0,1
39,8,39,0,0,0,0,29,41258,6,40,48,6,3,3,1,18,51,9.436,1
30,0,30,0,0,0,0,68,53204,4,38,48,0,0,0,0,6,24,0.0,0
11,0,11,0,0,0,0,46,50135,3,41,48,4,0,4,27,10,42,34.01,0
33,5,33,1,0,0,0,63,47973,3,6,12,1,2,2,1,7,29,11.096,0
48,21,48,1,0,0,0,71,45665,2,38,48,0,0,4,3,5,23,9.916,0
56,26,56,1,0,0,0,75,33348,3,16,24,0,0,0,0,9,14,0.0,0
42,13,42,1,0,0,0,58,51293,4,39,48,2,0,4,2,7,34,12.477,0
38,9,38,1,0,0,1,52,40454,7,36,48,3,1,3,6,9,38,14.361,0
38,13,38,1,0,0,0,23,45458,4,40,48,8,1,0,0,14,62,0.0,0
45,13,45,1,0,0,0,64,36348,6,-2,0,1,1,0,0,12,23,0.0,0
57,25,57,1,0,0,0,53,25106,5,15,24,2,0,5,1,10,35,8.382,0
57,27,57,0,0,0,0,58,46593,5,33,36,2,0,0,0,4,36,0.0,0
22,0,22,0,0,0,0,54,31258,6,28,36,2,1,4,1,8,36,10.312,0
38,8,38,0,0,0,0,42,42006,3,10,12,4,4,2,2,10,46,10.248,1
41,12,41,1,0,0,0,43,30807,4,12,24,4,0,5,3,13,42,9.903,0
37,10,37,0,0,0,0,59,34806,2,40,48,1,2,6,3,11,28,9.419,0
55,23,55,1,0,0,0,56,54925,2,32,36,2,2,2,1,8,35,8.582,0
40,9,40,0,0,0,0,57,30235,6,33,36,2,1,0,0,9,33,0.0,0
41,15,41,0,0,0,0,31,58621,3,14,24,6,0,1,19,14,53,25.591,0
33,3,33,0,0,0,0,40,52673,3,14,24,5,0,0,0,13,46,0.0,0
39,9,39,0,0,0,0,61,54431,4,6,12,1,0,0,5,9,29,12.001,0
25,0,25,1,0,0,0,52,28274,5,6,12,3,1,3,1,19,27,9.482,0
49,25,49,1,0,0,0,60,27030,2,29,36,1,0,1,1,11,27,7.816,0
38,7,38,0,0,0,0,58,49691,2,27,36,2,2,0,0,10,30,0.0,0
48,19,48,1,0,0,0,67,44416,6,22,24,0,0,0,0,9,23,0.0,0
27,0,27,1,0,0,0,49,32179,3,12,24,3,0,3,2,12,38,12.302,0
39,10,39,1,0,0,0,42,37998,4,40,48,4,1,0,0,7,50,0.0,0
29,0,29,1,0,0,0,44,39863,3,29,36,4,0,5,3,19,36,10.0,0
65,35,65,1,0,0,0,59,36300,4,8,12,2,0,0,0,16,23,0.0,0
49,18,49,1,0,0,0,29,27010,5,5,12,6,3,0,0,20,50,0.0,1
49,22,49,0,0,0,0,63,39024,6,9,12,1,3,0,0,12,24,0.0,1
32,6,32,0,0,0,0,66,33962,5,26,36,0,0,0,0,12,21,0.0,0
36,6,36,0,0,0,1,42,63827,2,21,24,4,1,0,15,17,39,22.209,0
55,23,55,1,0,1,0,62,24751,4,41,48,1,1,2,1,13,23,12.153,0
29,0,29,1,0,0,0,54,34881,3,29,36,2,0,4,3,12,33,11.444,0
33,4,33,1,0,0,0,56,53481,6,36,48,2,1,0,0,10,33,0.0,0
33,2,33,1,0,0,0,38,52508,4,36,48,5,0,3,1,20,40,7.846,0
51,19,51,0,0,0,0,74,34887,6,40,48,0,0,0,0,9,16,0.0,0
20,0,20,0,0,0,0,66,32037,2,22,24,0,1,2,1,7,25,10.082,0
40,9,40,1,0,0,0,69,29072,5,40,48,0,0,2,1,6,24,12.753,0
44,18,44,1,0,0,0,48,35873,3,12,24,3,1,4,3,12,39,10.223,0
66,37,66,0,0,0,0,52,47994,1,34,36,3,0,0,0,13,34,0.0,0
26,0,26,0,0,0,0,46,52684,2,29,36,4,0,1,1,22,31,7.646,0
23,0,23,0,0,1,0,55,48425,7,39,48,2,4,4,7,16,27,14.118,1
38,8,38,1,0,0,0,55,45968,7,23,36,2,1,4,1,12,31,11.716,0
44,13,44,1,0,0,0,44,25870,6,21,24,4,0,2,2,13,41,11.087,0
23,0,23,0,0,0,0,57,41775,2,-2,0,2,0,0,0,6,36,0.0,0
55,24,55,0,0,0,0,56,33334,2,15,24,2,1,3,6,7,36,13.011,0
38,11,38,1,0,0,0,44,40913,2,0,12,4,1,2,0,13,41,0.0,0
45,13,45,1,0,0,0,48,20671,5,17,24,3,3,2,2,12,39,12.867,1
56,27,56,0,0,0,0,63,42703,4,39,48,1,0,0,0,6,29,0.0,0
25,0,25,1,0,0,0,55,35404,3,25,36,2,1,5,3,6,37,10.683,0
31,0,31,0,0,0,0,41,55449,5,36,48,4,0,0,0,18,39,0.0,0
29,2,29,1,0,0,0,51,48275,5,10,12,3,2,0,0,16,32,0.0,1
45,17,45,0,0,0,0,51,38140,7,29,36,3,1,3,2,12,36,10.185,0
57,27,57,1,0,0,0,55,42682,6,-1,0,2,1,0,0,9,34,0.0,0
31,0,31,1,0,0,0,62,42442,5,11,24,1,0,4,1,21,16,8.326,0
35,3,35,0,0,0,0,58,38884,5,41,48,2,3,5,11,9,32,18.217,0
55,25,55,0,0,0,0,64,55057,4,22,24,0,2,3,2,7,28,8.381,1
32,4,32,1,0,0,0,56,38381,7,29,36,2,0,2,1,11,32,11.161,0
35,3,35,0,0,0,0,62,42721,6,34,36,1,0,5,2,9,28,9.055,0
30,0,30,1,0,0,0,59,50873,7,5,12,1,1,0,0,11,28,0.0,1
36,7,36,0,0,0,0,60,55344,6,38,48,1,2,0,0,5,33,0.0,0
24,0,24,0,0,0,0,58,40910,3,-3,0,1,4,0,0,14,26,0.0,1
19,0,19,1,0,0,0,58,41121,2,35,36,1,1,0,0,9,31,0.0,0
32,5,32,0,0,0,0,55,35078,4,26,36,2,2,0,0,12,31,0.0,0
40,14,40,0,0,0,0,66,51675,3,31,36,0,1,4,3,9,23,11.188,0
30,3,30,0,0,0,0,71,38924,5,12,24,0,1,0,0,11,17,0.0,0
47,15,47,1,0,0,0,63,38142,7,32,36,1,0,0,0,7,28,0.0,0
39,11,39,0,0,0,0,56,37525,4,16,24,2,0,0,0,16,26,0.0,0
39,15,39,1,0,0,0,57,46618,4,22,24,2,2,3,1,25,17,11.846,1
40,11,40,1,0,0,0,64,48070,7,12,24,1,1,3,8,8,27,15.549,0
48,19,48,1,0,0,0,43,46619,3,22,24,4,2,0,0,21,34,0.0,0
42,13,42,1,0,0,0,64,55283,7,34,36,1,3,2,1,9,26,9.359,0
16,0,16,0,0,0,0,45,49836,4,32,36,4,1,2,1,10,44,7.566,0
39,8,39,1,0,0,0,50,42820,6,14,24,3,1,3,3,7,42,13.086,0
48,18,48,1,0,0,0,47,35403,2,30,36,3,1,3,1,10,41,7.736,0
38,6,38,1,0,0,0,46,42566,5,5,12,4,2,0,0,12,41,0.0,1
39,10,39,1,0,0,0,60,40233,4,34,36,1,0,1,1,12,27,8.762,0
35,6,35,1,0,0,0,49,48650,4,17,24,3,0,4,2,7,43,9.932,0
40,11,40,1,0,0,0,55,55352,5,32,36,2,0,0,0,9,35,0.0,0
36,10,36,0,0,0,0,67,55615,4,7,12,0,1,0,0,10,21,0.0,0
42,11,42,0,0,0,0,73,46562,3,12,24,0,0,0,0,5,20,0.0,0
37,7,37,1,0,0,0,63,34517,7,40,48,1,1,0,0,13,22,0.0,0
21,0,21,1,0,0,0,53,35433,4,40,48,2,1,3,2,10,36,9.065,0
49,24,49,0,0,0,0,68,30833,5,7,12,0,3,0,0,11,20,0.0,1
73,44,73,0,0,0,0,49,37882,1,6,12,3,0,0,0,8,42,0.0,0
38,6,38,1,0,0,0,45,35294,4,14,24,4,1,0,0,16,38,0.0,0
43,14,43,1,0,0,0,58,43832,4,-6,0,2,1,0,0,12,28,0.0,0
19,0,19,1,0,0,0,64,51716,6,28,36,0,1,2,1,8,26,7.422,0
45,16,45,1,0,0,0,45,51490,6,29,36,4,0,5,3,11,43,13.055,0
16,0,16,0,0,0,0,49,38244,3,22,24,3,0,3,1,13,37,10.482,0
41,16,41,1,0,0,0,48,45384,7,15,24,3,3,3,1,9,41,11.862,0
27,1,27,1,0,0,0,55,65099,7,34,36,2,2,2,1,14,30,7.856,1
26,0,26,0,0,0,0,62,44400,3,12,24,1,0,4,3,12,24,9.988,0
36,1,36,0,0,0,0,64,27846,3,36,48,0,1,4,1,14,20,11.303,0
44,12,44,1,0,0,0,57,28586,5,13,24,2,4,5,4,11,30,10.466,0
34,5,34,1,0,0,0,58,15562,7,27,36,1,0,0,0,10,31,0.0,0
36,9,36,1,0,0,0,72,28289,5,21,24,0,1,0,0,9,18,0.0,0
46,16,46,0,0,0,0,43,45265,7,15,24,4,2,1,29,11,44,35.971,1
30,2,30,0,0,0,0,40,41347,3,9,12,5,0,0,0,12,47,0.0,0
40,9,40,1,0,0,0,49,24077,3,29,36,3,0,3,1,13,37,7.399,0
51,23,51,1,0,0,0,58,55549,4,27,36,1,3,2,1,4,36,8.017,1
31,0,31,1,0,0,0,50,14838,3,0,12,3,3,0,0,9,39,0.0,1
26,0,26,1,0,0,0,55,22488,5,22,24,2,0,3,2,16,27,10.932,0
58,28,58,1,0,0,0,55,39350,3,20,24,2,0,0,0,12,32,0.0,0
40,8,40,0,0,0,0,69,42529,7,32,36,0,1,0,0,8,22,0.0,0
22,0,22,1,0,0,0,60,40990,6,29,36,1,5,4,1,10,28,7.616,0
57,28,57,0,0,0,0,68,39633,2,27,36,0,0,0,0,15,16,0.0,0
26,0,26,1,0,0,0,58,54376,5,40,48,2,2,4,2,9,32,9.358,1
40,10,40,0,0,0,0,58,51260,3,28,36,2,1,0,14,12,28,21.736,0
35,7,35,1,0,0,0,42,37998,2,22,24,4,2,3,2,16,41,10.091,0
38,7,38,1,0,0,0,59,31045,5,22,24,1,1,2,1,5,35,8.566,0
39,13,39,1,0,0,0,51,36769,4,17,24,3,0,0,0,13,35,0.0,0
30,0,30,1,0,0,0,58,33124,4,8,12,2,0,0,0,6,35,0.0,0
13,0,13,0,0,1,0,73,31943,5,26,36,0,3,2,1,7,19,7.516,1
41,15,41,1,0,0,0,66,41085,3,22,24,1,0,5,2,9,23,12.248,0
16,0,16,0,0,0,0,62,37493,3,39,48,1,1,2,2,9,28,8.44,0
41,9,41,1,0,0,0,67,44670,6,15,24,0,1,3,1,10,22,7.992,0
21,0,21,0,0,0,0,59,28164,6,16,24,1,2,3,3,12,28,9.598,0
35,10,35,0,0,0,0,45,28310,4,29,36,4,0,3,2,13,41,9.246,0
33,5,33,1,0,0,0,63,50110,7,-2,0,1,0,3,0,13,23,0.0,0
51,17,51,0,0,0,0,57,55356,5,21,24,2,0,0,0,4,37,0.0,0
54,25,54,0,0,0,0,46,53328,4,-4,0,4,0,0,0,9,43,0.0,0
33,1,33,0,0,0,0,52,43216,5,-4,0,3,4,0,0,12,34,0.0,1
51,17,51,0,0,0,0,64,25420,5,18,24,1,1,0,0,8,26,0.0,0
36,5,36,0,0,0,0,65,52974,6,26,36,0,1,3,22,8,25,29.25,1
18,0,18,0,0,0,0,64,40384,7,40,48,0,1,0,4,7,27,13.016,0
45,17,45,0,0,0,0,50,56584,2,22,24,3,1,4,2,11,38,11.727,0
53,22,53,1,0,0,0,37,69625,6,18,24,5,0,5,4,15,46,13.654,0
29,0,29,0,0,0,0,50,37532,4,-5,0,3,4,1,0,13,36,0.0,0
29,0,29,0,0,0,0,56,40337,6,18,24,2,0,0,0,12,30,0.0,0
30,1,30,1,0,0,0,66,50095,6,22,24,0,1,3,1,12,20,7.783,0
44,14,44,0,0,0,0,59,32358,6,22,24,2,0,4,1,9,31,7.806,0
39,12,39,0,0,0,0,50,48017,2,31,36,3,1,0,0,9,39,0.0,0
36,4,36,0,0,0,0,55,37292,7,41,48,2,0,2,4,11,33,10.922,0
47,18,47,0,0,0,0,48,55278,4,28,36,3,0,0,4,15,35,11.359,0
41,10,41,0,0,0,0,34,33851,4,13,24,6,5,3,3,13,52,11.644,1
40,11,40,1,0,0,0,48,69242,4,21,24,3,0,2,1,15,36,8.482,0
42,15,42,1,0,0,0,48,71544,5,8,12,3,2,4,2,14,36,10.202,1
43,15,43,0,0,0,0,50,50626,5,27,36,3,1,4,2,10,39,8.274,0
49,23,49,1,0,0,0,50,40338,3,40,48,3,0,6,20,12,36,27.304,0
47,20,47,1,0,0,0,58,35413,3,16,24,2,3,0,0,11,30,0.0,0
65,35,65,0,0,0,0,48,33970,6,34,36,3,0,2,2,11,39,11.777,0
42,14,42,1,0,0,0,22,37927,6,17,24,8,0,2,2,21,55,9.127,0
34,6,34,1,0,0,0,52,35441,3,17,24,3,0,0,0,11,36,0.0,0
44,10,44,1,0,0,0,63,48616,5,18,24,1,1,0,0,13,23,0.0,0
46,18,46,1,0,0,0,60,46573,2,29,36,2,2,0,0,14,24,0.0,0
11,0,11,0,0,0,0,51,36895,6,-1,0,3,0,0,0,8,40,0.0,0
53,19,53,0,0,0,0,62,53318,3,22,24,1,2,1,3,2,35,11.994,0
31,1,31,0,0,0,0,58,28282,5,22,24,2,7,0,0,4,37,0.0,1
54,21,54,0,0,0,0,29,37979,4,0,12,6,2,2,0,14,56,0.0,1
34,2,34,0,0,0,0,50,51930,7,39,48,3,0,3,2,11,37,8.525,0
67,34,67,0,0,0,0,43,38505,3,31,36,4,3,0,0,11,44,0.0,1
36,7,36,1,0,0,0,55,37940,6,41,48,2,1,2,1,11,32,8.363,0
29,0,29,0,0,0,0,47,37492,6,16,24,3,0,0,0,9,42,0.0,0
77,49,77,0,0,0,0,68,55131,4,14,24,0,1,2,1,4,26,8.202,0
38,10,38,0,0,0,0,54,17761,6,10,12,2,1,0,0,22,23,0.0,0
45,17,45,0,0,0,0,62,42224,7,22,24,1,0,0,0,6,30,0.0,0
50,25,50,0,0,0,0,44,41315,2,29,36,4,0,4,3,15,39,10.939,0
47,16,47,0,0,0,0,54,51478,4,18,24,2,0,3,1,9,35,8.092,0
23,0,23,0,0,0,0,52,54580,6,24,36,2,0,2,1,9,37,11.816,0
40,7,40,0,0,0,0,56,53176,7,23,24,2,0,2,1,7,35,8.099,0
40,9,40,0,0,0,0,46,36284,4,41,48,3,0,4,3,14,38,10.71,0
44,13,44,1,0,0,0,38,44992,6,28,36,5,0,2,1,11,49,8.949,0
41,10,41,0,1,0,0,72,42644,4,27,36,0,2,0,0,18,8,0.0,0
36,8,36,0,0,0,0,53,42359,4,13,24,2,0,4,2,8,37,10.358,0
34,3,34,0,0,0,0,48,38098,2,20,24,3,2,6,3,9,42,10.902,0
47,15,47,0,0,0,0,43,23471,4,23,36,4,5,0,0,11,45,0.0,0
48,20,48,1,0,0,0,55,54369,3,-5,0,2,0,0,0,9,35,0.0,0
38,9,38,1,0,0,0,66,37998,6,19,24,1,1,0,0,12,21,0.0,0
36,2,36,0,0,0,0,58,28282,5,14,24,2,0,0,0,4,37,0.0,0
42,12,42,0,0,0,0,59,55252,2,40,48,1,1,2,2,7,33,9.056,0
31,0,31,1,0,0,0,52,46112,6,40,48,2,1,4,4,9,38,10.927,0
