age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Pension
33,1,33,0,0,0,0,33,31302,2,34,36,6,1,4,4,18,47,10.538,1
19,0,19,1,0,0,0,64,51716,6,28,36,0,1,2,1,8,26,7.422,0
46,17,46,0,0,0,0,46,55326,7,22,24,4,1,0,0,13,40,0.0,0
20,0,20,0,0,0,0,58,47005,6,24,36,2,2,0,0,9,31,0.0,0
25,0,25,1,0,0,0,55,50140,3,23,36,2,3,0,0,5,38,0.0,0
31,5,31,0,0,0,0,59,54044,3,23,24,1,0,0,0,4,35,0.0,0
31,2,31,0,0,0,0,58,32165,4,21,24,1,3,0,0,8,32,0.0,0
29,6,29,0,0,0,0,51,35136,4,-5,0,3,1,0,0,11,36,0.0,0
21,0,21,1,0,0,0,53,35433,4,40,48,2,1,3,2,10,36,9.065,0
22,0,22,1,0,0,0,54,28337,7,26,36,3,3,0,0,15,30,0.0,0
30,0,30,1,0,0,0,56,53151,6,-1,0,2,1,0,0,9,33,0.0,0
22,0,22,1,0,0,0,44,65765,2,24,36,4,3,2,1,8,46,11.192,0
41,11,41,0,0,0,0,56,54418,4,24,36,2,2,0,0,16,26,0.0,0
29,0,29,1,0,0,0,57,39288,5,39,48,2,1,3,1,9,32,7.656,0
36,8,36,1,0,0,0,58,30979,2,23,36,1,1,0,0,11,29,0.0,0
41,11,41,0,0,0,0,66,50793,3,23,36,0,1,0,0,8,25,0.0,1
61,31,61,1,0,0,0,40,69165,3,7,12,5,1,1,18,12,47,24.694,1
19,0,19,1,0,0,0,48,32486,7,19,24,3,2,2,1,17,34,12.482,0
47,17,47,1,0,0,0,62,61131,5,26,36,1,1,3,2,7,30,9.574,0
31,0,31,1,0,0,0,53,44447,6,6,12,2,0,0,0,9,37,0.0,0
32,5,32,1,0,0,0,73,54349,2,21,24,0,0,3,21,11,14,27.561,0
32,6,32,0,0,0,0,55,27050,2,28,36,2,2,0,0,11,33,0.0,0
46,18,46,1,0,0,0,43,34847,5,41,48,4,4,3,1,14,42,7.753,0
51,20,51,0,0,0,0,66,38218,1,36,48,0,0,0,0,6,27,0.0,1
29,0,29,0,0,0,0,62,17751,4,15,24,1,1,4,3,10,27,9.591,0
36,10,36,0,0,0,0,37,29906,5,-4,0,5,1,0,0,14,47,0.0,0
35,7,35,0,0,0,0,55,47976,3,13,24,2,1,0,0,7,36,0.0,0
32,4,32,0,0,0,0,52,40981,4,39,48,3,0,3,20,15,32,28.052,0
40,11,40,0,0,0,0,51,42695,3,25,36,3,1,0,0,3,45,0.0,0
50,22,50,1,0,0,0,65,47936,3,33,36,0,4,0,0,15,19,0.0,0
48,18,48,1,0,0,0,74,32296,7,30,36,0,1,0,0,12,13,0.0,1
42,13,42,0,0,0,0,47,33646,5,29,36,3,0,5,26,7,44,32.877,1
59,29,59,1,0,0,0,63,54875,1,11,12,1,2,0,0,10,26,0.0,0
29,0,29,0,0,0,0,33,38139,6,12,24,6,0,5,2,16,49,11.151,0
54,21,54,0,0,0,0,29,37979,4,0,12,6,2,2,0,14,56,0.0,0
36,6,36,0,0,0,0,51,55057,2,-5,0,3,1,1,0,9,39,0.0,0
65,36,65,0,0,0,0,65,28372,4,-6,0,0,3,0,0,6,28,0.0,0
39,11,39,1,0,0,0,42,37875,2,-5,0,4,1,0,0,12,44,0.0,0
43,14,43,1,0,0,0,66,42524,7,15,24,0,0,0,0,8,24,0.0,1
58,27,58,0,0,0,0,50,48988,1,21,24,3,0,2,23,15,33,30.181,1
22,0,22,0,0,0,0,58,43341,7,39,48,2,4,4,2,13,27,10.586,0
18,0,18,0,0,1,0,60,28301,2,15,24,1,3,3,1,10,28,10.582,0
42,14,42,0,0,0,0,45,41322,3,29,36,4,0,3,3,14,39,10.516,0
31,2,31,1,0,0,0,51,40974,6,15,24,3,0,0,0,8,39,0.0,0
42,10,42,1,0,0,0,40,35367,3,36,48,5,3,4,2,10,48,10.838,0
42,14,42,0,0,0,0,42,32457,6,-5,0,4,1,0,0,16,41,0.0,0
41,6,41,1,0,0,0,49,41049,4,36,48,3,2,0,0,12,38,0.0,0
48,21,48,0,0,0,0,60,51806,2,12,24,1,2,0,0,7,32,0.0,0
53,27,53,0,0,0,0,46,39870,6,-1,0,4,4,0,0,7,45,0.0,0
36,8,36,1,0,0,0,41,33927,7,22,24,4,3,5,2,9,49,10.591,0
31,0,31,0,0,0,0,57,43122,4,41,48,2,0,3,3,13,28,12.369,0
19,0,19,1,0,0,0,58,47116,7,36,48,2,0,0,0,14,26,0.0,0
41,13,41,1,0,0,0,50,48981,4,13,24,3,2,0,0,5,44,0.0,0
43,14,43,1,0,1,0,54,42719,4,32,36,2,2,0,17,10,34,23.823,0
30,5,30,0,0,0,0,60,51140,7,37,48,2,0,0,0,8,31,0.0,0
42,14,42,0,0,0,0,42,40980,4,29,36,4,1,1,1,5,52,11.692,0
36,5,36,1,0,0,0,57,41342,7,31,36,2,0,4,1,11,31,8.526,0
37,7,37,0,0,0,0,43,45658,3,23,24,4,0,2,1,16,40,12.622,0
33,5,33,1,0,0,0,57,31329,5,31,36,2,0,2,2,7,34,9.266,0
39,6,39,0,0,0,0,63,47381,3,14,24,1,0,0,0,9,26,0.0,0
45,14,45,1,0,0,0,57,46566,2,37,48,2,2,0,0,8,33,0.0,0
22,0,22,0,0,1,0,72,34991,6,40,48,0,3,0,28,7,19,34.527,0
54,23,54,1,0,0,0,53,53398,6,22,24,2,0,3,2,17,28,8.402,0
51,20,51,0,0,0,0,63,55315,3,38,48,1,0,0,0,10,26,0.0,1
49,19,49,0,0,0,0,61,31952,3,38,48,1,3,0,0,7,31,0.0,0
42,9,42,0,0,0,0,55,51941,2,-5,0,2,3,0,0,11,32,0.0,1
44,14,44,0,0,0,0,41,27022,6,17,24,4,4,0,0,16,41,0.0,1
34,1,34,1,0,0,0,69,28252,2,35,48,0,0,0,0,5,24,0.0,0
30,0,30,1,0,0,0,52,55321,3,28,36,3,0,0,0,10,36,0.0,0
38,9,38,0,0,0,0,51,38501,3,29,36,3,1,0,0,16,32,0.0,0
24,0,24,1,0,0,0,34,51044,2,7,12,6,1,0,0,11,53,0.0,0
29,0,29,1,0,0,0,62,31301,7,14,24,1,4,2,4,8,28,11.867,0
39,12,39,0,0,0,0,71,54892,2,16,24,0,1,3,1,9,18,7.296,0
27,0,27,0,0,0,0,56,65030,3,10,12,2,4,3,1,14,29,8.282,0
25,0,25,0,0,0,0,51,27013,2,-4,0,3,1,1,0,9,38,0.0,0
28,0,28,0,0,0,0,62,26175,5,38,48,1,2,0,0,9,28,0.0,0
33,6,33,0,0,0,0,57,38240,5,31,36,2,0,0,0,8,33,0.0,1
28,0,28,0,0,0,0,40,35421,6,36,48,5,1,0,21,23,35,28.443,0
49,17,49,1,0,0,0,42,29942,7,9,12,4,1,0,0,14,42,0.0,0
51,20,51,0,0,0,0,50,38152,2,41,48,3,0,0,0,8,40,0.0,0
36,5,36,0,0,0,0,58,42402,2,29,36,2,1,5,1,16,24,8.716,0
30,1,30,0,0,0,0,42,32192,3,-4,0,4,1,0,0,12,44,0.0,0
13,0,13,1,0,0,0,65,26965,2,34,36,1,0,2,2,13,21,10.043,0
29,0,29,0,0,0,0,59,55457,7,11,24,2,0,0,0,15,25,0.0,0
19,0,19,1,0,0,0,56,48296,7,27,36,2,1,0,0,8,35,0.0,0
51,25,51,1,0,0,0,51,48000,5,10,12,3,1,3,2,14,33,10.067,1
44,15,44,0,0,0,0,48,47953,6,-3,0,3,1,0,0,5,46,0.0,0
38,11,38,1,0,0,0,63,46582,7,23,36,1,1,4,2,11,24,13.152,0
31,4,31,1,0,0,0,42,28819,4,31,36,4,0,0,0,24,33,0.0,0
59,35,59,1,0,0,1,60,46561,2,23,36,1,1,4,15,7,31,22.128,1
31,3,31,1,0,0,0,56,46565,6,6,12,2,0,0,0,10,33,0.0,0
44,16,44,0,0,0,0,50,35367,7,12,24,3,0,5,3,14,34,11.097,0
27,0,27,1,0,0,0,52,39865,5,-2,0,3,0,0,0,10,37,0.0,0
50,18,50,1,0,0,0,61,49201,3,22,24,1,4,1,1,10,27,7.616,1
42,15,42,0,0,0,0,44,41457,7,38,48,4,0,0,0,9,45,0.0,0
28,0,28,0,0,0,0,43,40297,3,-4,0,4,0,0,0,7,49,0.0,0
41,9,41,1,0,0,0,67,44670,6,15,24,0,1,3,1,10,22,7.992,0
35,8,35,1,0,0,0,65,13453,2,22,24,0,1,0,0,14,19,0.0,1
35,2,35,1,0,0,0,63,45779,2,15,24,1,0,3,1,12,23,8.462,1
32,2,32,1,0,0,0,61,39812,7,40,48,1,0,2,1,8,30,10.022,0
33,7,33,0,0,0,0,69,36337,7,22,24,0,0,2,2,7,22,10.565,0
38,4,38,1,0,0,0,64,47106,6,35,36,1,0,0,0,12,22,0.0,1
62,32,62,0,0,0,0,60,51011,1,19,24,1,0,0,0,12,26,0.0,1
50,17,50,1,0,0,0,31,31000,2,14,24,6,2,0,0,17,51,0.0,1
27,0,27,0,0,0,0,54,35324,4,31,36,2,0,0,0,11,33,0.0,0
55,31,55,0,0,0,0,52,54406,2,22,24,2,2,3,17,10,36,24.095,1
44,18,44,1,0,0,0,26,42683,7,15,24,7,0,0,0,15,58,0.0,0
37,3,37,1,0,0,0,48,33695,2,9,12,3,1,1,18,6,45,24.596,0
44,11,44,0,0,0,0,50,46014,4,29,36,3,1,4,3,5,44,9.405,0
38,7,38,1,0,0,0,56,37973,4,13,24,2,0,5,3,11,31,10.936,1
29,0,29,1,0,0,0,56,35375,7,30,36,2,0,0,0,7,36,0.0,0
45,14,45,0,0,0,0,49,50561,4,21,24,3,1,1,1,13,36,7.596,0
56,27,56,1,0,0,0,56,40638,5,15,24,2,2,0,0,11,31,0.0,0
39,10,39,1,0,0,0,55,55281,4,32,36,2,0,4,2,11,32,12.213,0
42,15,42,0,0,0,0,51,27013,2,29,36,3,1,1,1,9,38,9.632,0
30,4,30,1,0,0,0,52,51042,2,39,48,3,0,0,0,10,37,0.0,0
41,13,41,1,0,0,0,58,47118,4,12,24,2,1,0,0,14,27,0.0,0
32,1,32,0,0,0,0,54,54383,4,21,24,2,0,2,1,12,33,8.039,0
56,25,56,1,0,1,0,55,40217,3,40,48,2,0,4,21,11,32,28.307,1
37,8,37,1,0,0,0,44,37772,5,12,24,4,1,5,4,13,41,11.025,0
21,0,21,0,0,0,0,63,50067,5,36,48,1,0,0,0,11,24,0.0,0
42,16,42,1,0,0,0,61,47991,4,10,12,1,3,0,0,8,30,0.0,1
31,3,31,1,0,0,0,54,38889,6,27,36,2,0,0,0,9,35,0.0,0
51,23,51,1,0,0,0,50,31275,2,13,24,3,1,4,1,15,33,9.726,0
41,11,41,0,0,0,0,70,28208,6,39,48,0,1,4,3,9,19,11.856,1
45,15,45,0,0,0,0,65,42320,4,22,24,0,1,3,2,17,16,9.751,0
29,1,29,1,0,0,0,62,40724,7,0,12,1,1,0,0,7,30,0.0,0
47,19,47,0,0,0,0,61,62647,6,23,24,1,1,4,20,12,25,26.983,0
38,11,38,0,0,0,0,53,44442,5,25,36,2,1,0,0,14,32,0.0,0
38,10,38,0,0,0,0,68,55126,6,24,36,0,4,0,0,9,21,0.0,0
56,30,56,0,0,0,0,64,30141,3,12,24,1,2,1,1,11,24,7.682,1
38,8,38,0,0,0,0,58,51330,2,-6,0,1,0,0,0,9,32,0.0,1
45,13,45,0,0,0,0,59,31631,2,33,36,1,2,4,1,10,29,8.399,0
39,9,39,0,0,0,0,52,44364,4,41,48,3,0,3,2,7,39,9.356,1
41,14,41,1,0,0,0,38,47975,5,35,36,5,0,0,0,7,54,0.0,0
19,0,19,0,0,0,0,70,33650,7,26,36,0,2,2,1,6,23,9.599,0
46,15,46,1,0,0,0,69,48047,2,33,36,0,4,3,2,4,25,9.258,0
45,13,45,0,0,0,0,44,43148,6,5,12,4,0,0,0,14,41,0.0,0
27,0,27,1,0,0,0,36,41127,3,17,24,5,0,0,0,26,37,0.0,0
35,4,35,0,0,0,0,58,54411,7,31,36,1,0,0,0,7,34,0.0,0
36,7,36,1,0,0,0,46,38868,3,-5,0,4,0,0,0,10,43,0.0,0
36,6,36,1,0,1,0,54,42233,2,29,36,2,2,4,1,13,31,11.092,1
37,10,37,1,0,0,0,59,40984,4,29,36,1,1,0,0,7,33,0.0,0
27,0,27,1,0,0,0,45,52585,3,13,24,4,0,0,0,9,44,0.0,0
25,0,25,1,0,0,0,60,40996,5,8,12,1,0,0,0,14,24,0.0,0
16,0,16,0,0,0,0,58,38549,3,-6,0,2,4,0,0,12,29,0.0,0
36,7,36,1,0,0,0,48,48284,2,15,24,3,0,4,1,8,43,11.816,0
46,18,46,1,0,0,0,70,26969,3,12,24,0,4,1,4,7,21,10.743,1
55,27,55,0,0,0,0,49,54374,5,18,24,3,0,3,2,13,36,10.32,1
48,19,48,1,0,0,0,74,51468,5,30,36,0,1,0,0,9,15,0.0,1
44,16,44,1,0,0,0,49,35364,4,26,36,3,0,2,1,9,41,11.782,0
39,8,39,1,0,1,0,61,50920,4,40,48,1,3,2,1,9,29,8.372,1
42,10,42,1,0,0,0,64,48640,2,14,24,1,0,1,1,9,26,10.487,1
66,39,66,0,0,0,0,34,31604,1,10,12,6,2,3,2,20,45,10.13,1
39,4,39,1,0,0,0,69,46007,6,30,36,0,0,4,1,4,26,10.869,1
37,8,37,0,0,0,0,54,24765,5,20,24,2,0,0,0,11,33,0.0,0
50,19,50,0,0,0,0,53,35421,5,24,36,2,0,4,3,20,26,10.397,0
28,0,28,1,0,0,0,71,54869,6,35,36,0,0,3,5,10,18,12.393,0
50,22,50,0,0,0,0,65,50833,2,41,48,0,0,3,1,5,28,11.937,0
26,0,26,0,0,0,0,47,38351,4,39,48,3,3,0,0,8,43,0.0,0
33,3,33,1,0,0,0,68,40280,3,41,48,0,1,0,0,8,22,0.0,0
50,24,50,1,0,0,0,49,49212,5,23,36,3,0,0,0,12,37,0.0,0
49,23,49,0,0,0,0,50,50216,2,34,36,3,0,4,1,8,40,8.82,1
38,7,38,0,0,0,0,52,38170,2,6,12,3,0,2,9,11,36,15.783,0
35,7,35,1,0,0,0,64,54878,3,36,48,1,1,6,13,8,27,20.532,0
56,25,56,1,0,0,0,50,52828,2,12,24,3,0,1,1,13,36,10.651,1
32,3,32,0,0,0,0,65,33279,6,6,12,1,0,2,1,9,25,8.359,0
44,13,44,0,0,0,0,39,46542,4,-7,0,5,3,0,0,11,48,0.0,0
48,18,48,1,0,0,0,59,41953,2,37,48,1,1,0,0,12,28,0.0,0
48,18,48,1,0,0,0,47,35403,2,30,36,3,1,3,1,10,41,7.736,1
38,8,38,1,0,0,0,50,41083,3,22,24,3,0,2,1,14,35,8.162,0
44,22,44,0,0,0,0,52,74054,1,37,48,2,1,2,1,12,34,12.487,0
30,0,30,1,0,0,0,39,49832,2,-2,0,5,1,0,0,14,46,0.0,0
40,13,40,1,0,0,0,43,57064,7,24,36,4,1,5,26,24,31,32.729,0
17,0,17,0,0,0,0,57,45141,5,21,24,2,0,0,0,10,32,0.0,0
31,0,31,1,0,0,0,59,17870,2,33,36,1,4,0,0,5,34,0.0,0
34,9,34,0,0,0,0,34,46072,7,8,12,6,1,0,0,18,46,0.0,0
23,0,23,0,0,0,0,65,13453,2,30,36,0,1,0,0,14,19,0.0,0
19,0,19,0,0,0,0,49,34830,2,40,48,3,0,4,3,11,39,9.36,0
47,19,47,0,0,0,0,51,39780,4,41,48,3,3,2,2,11,36,11.219,0
51,27,51,1,0,0,0,69,31937,1,22,24,0,0,3,1,11,19,9.627,1
44,13,44,1,0,0,0,65,41793,4,39,48,0,1,0,0,17,17,0.0,0
45,16,45,0,0,0,0,52,51836,3,29,36,2,1,3,1,8,39,12.082,0
35,9,35,0,0,0,0,61,55341,7,12,24,1,3,3,1,10,27,7.679,1
28,1,28,1,0,0,0,66,31954,5,8,12,0,1,0,0,12,21,0.0,0
26,0,26,0,0,0,0,62,50890,4,12,24,1,1,4,2,5,32,8.569,0
50,22,50,0,0,0,0,45,52524,1,12,24,4,2,3,19,18,36,26.11,0
55,27,55,1,0,0,0,50,32620,6,6,12,3,2,0,0,7,42,0.0,0
43,7,43,0,0,0,0,57,54395,4,5,12,2,0,0,0,12,30,0.0,0
22,0,22,0,0,0,0,72,42469,2,28,36,0,1,0,0,9,17,0.0,0
26,0,26,0,0,0,0,62,50890,4,12,24,1,1,4,2,5,32,8.569,0
38,13,38,0,0,0,0,50,32050,6,25,36,3,2,3,1,6,43,8.586,0
29,0,29,1,0,0,0,40,55311,4,15,24,5,3,3,3,10,49,10.708,0
39,8,39,0,0,0,0,62,37493,3,-1,0,1,0,0,0,9,28,0.0,0
21,0,21,0,0,0,0,63,46968,4,34,36,1,0,4,3,5,30,11.665,0
47,20,47,1,0,0,0,49,23930,4,22,24,3,1,3,1,11,38,13.106,1
45,17,45,1,0,0,0,58,39853,7,41,48,2,0,0,0,10,31,0.0,1
30,1,30,0,0,0,0,59,37464,7,22,24,1,1,4,2,9,30,8.411,0
38,10,38,0,0,0,0,59,50756,5,18,24,1,0,0,0,6,34,0.0,0
43,14,43,0,0,0,0,54,20768,2,25,36,2,0,0,0,8,37,0.0,1
36,8,36,0,0,1,0,60,47986,4,40,48,1,1,4,3,12,27,9.512,0
33,0,33,0,0,0,0,24,46791,7,40,48,7,3,3,1,15,59,9.879,0
36,4,36,1,0,0,0,57,41062,4,5,12,2,1,0,0,16,25,0.0,0
45,18,45,0,0,0,0,67,38531,7,17,24,0,0,5,2,14,18,9.011,1
55,22,55,0,0,0,0,44,32187,4,19,24,4,1,0,0,8,46,0.0,1
36,7,36,1,0,0,0,44,52555,4,9,12,4,3,1,1,10,44,12.546,0
41,12,41,1,0,0,0,62,48621,7,19,24,1,1,0,0,9,27,0.0,0
29,2,29,1,0,0,0,66,17202,6,26,36,0,1,0,0,7,26,0.0,0
35,6,35,0,0,0,0,54,55930,3,7,12,2,0,4,1,10,35,10.486,0
34,6,34,1,0,0,0,55,60022,5,23,36,2,0,2,1,7,36,9.252,0
39,10,39,0,0,0,0,62,37909,6,-6,0,1,1,2,0,10,26,0.0,0
35,5,35,0,0,0,0,41,39875,3,7,12,5,7,4,2,12,46,9.621,0
45,13,45,1,0,0,0,56,71759,2,9,12,2,1,1,1,19,24,11.579,0
46,17,46,1,0,0,0,57,51741,6,18,24,2,1,4,2,7,34,10.941,0
67,40,67,0,0,0,0,74,47376,6,34,36,0,0,0,0,5,20,0.0,0
41,10,41,1,0,0,0,64,55258,7,32,36,1,1,2,2,8,27,10.958,1
37,7,37,1,0,0,0,54,31323,5,40,48,2,1,1,1,8,36,12.016,0
43,10,43,0,0,0,0,53,31042,2,41,48,2,2,6,5,9,37,11.554,0
37,10,37,1,0,0,0,43,35890,6,38,48,4,0,3,1,11,45,8.786,0
36,7,36,1,0,0,0,42,30981,4,40,48,5,5,3,1,7,50,12.696,1
40,13,40,1,0,0,0,42,25028,3,29,36,5,0,3,2,20,37,12.242,0
33,4,33,0,0,0,0,37,34653,5,22,24,5,7,3,1,26,35,12.699,0
29,0,29,1,0,0,1,48,48564,2,38,48,3,2,6,3,14,36,12.972,0
40,9,40,0,0,0,0,75,46019,4,-6,0,0,1,0,0,9,15,0.0,0
38,9,38,1,0,0,0,59,46567,5,38,48,2,6,0,0,12,27,0.0,0
47,19,47,0,0,0,0,41,76591,2,40,48,4,0,4,2,15,43,9.247,0
50,17,50,0,0,0,0,50,38226,5,16,24,3,3,2,1,7,42,10.372,0
29,0,29,0,0,0,0,62,17751,4,15,24,1,1,4,3,10,27,9.591,0
57,27,57,0,0,0,0,56,35054,5,16,24,2,1,0,0,10,33,0.0,0
36,10,36,0,0,0,0,47,26341,3,39,48,4,3,0,0,11,41,0.0,0
43,16,43,1,0,0,0,59,28672,4,13,24,1,4,0,0,9,30,0.0,1
15,0,15,1,0,0,0,49,51418,3,21,24,3,1,0,0,12,37,0.0,0
25,0,25,1,0,0,0,63,55315,4,12,24,1,2,3,2,10,26,10.323,0
27,0,27,0,0,0,0,69,52740,2,7,12,0,0,2,1,9,20,8.766,0
44,14,44,1,0,0,0,68,51684,4,24,36,0,0,0,0,11,19,0.0,0
31,3,31,0,0,0,0,44,52567,3,21,24,4,1,3,3,16,38,9.39,0
39,11,39,1,0,0,0,56,47983,2,40,48,2,1,5,2,14,29,12.057,0
39,10,39,1,0,0,0,63,45668,6,18,24,1,0,5,2,8,28,10.745,0
19,0,19,1,0,0,0,43,50552,7,25,36,4,1,4,22,9,47,28.983,0
30,2,30,0,0,0,0,50,41293,5,14,24,3,0,2,2,9,39,8.759,0
39,11,39,1,0,0,0,55,50168,5,24,36,2,0,0,0,10,34,0.0,0
36,5,36,1,0,0,0,58,38675,6,25,36,1,2,4,2,14,27,11.278,0
31,1,31,1,0,1,0,68,24374,2,40,48,0,1,4,1,16,14,7.517,0
36,11,36,1,0,0,0,51,39771,4,38,48,3,1,0,0,9,38,0.0,0
59,30,59,0,0,0,0,49,27007,5,-3,0,3,0,0,0,13,37,0.0,0
41,10,41,1,0,0,0,56,35083,6,5,12,2,2,0,0,8,34,0.0,0
49,17,49,1,0,0,0,51,31984,2,22,24,3,0,0,0,10,38,0.0,1
38,8,38,1,0,0,0,62,27333,4,21,24,1,1,4,4,12,24,11.998,0
37,6,37,1,0,0,0,22,53171,5,13,24,8,0,5,3,22,55,10.141,0
32,0,32,1,0,0,0,51,45468,3,-3,0,3,0,1,0,9,39,0.0,0
43,12,43,0,0,0,0,56,38537,3,18,24,2,0,2,1,10,33,10.832,0
38,10,38,0,0,0,0,56,55042,4,12,24,2,0,1,1,11,32,8.026,0
43,18,43,1,0,0,0,54,46518,2,10,12,2,0,0,0,14,31,0.0,0
34,5,34,1,0,0,0,56,21978,6,41,48,2,0,2,1,8,34,12.383,0
34,2,34,1,0,0,0,58,34912,4,10,12,1,3,4,2,10,30,9.757,0
18,0,18,0,0,0,0,60,32158,6,18,24,1,2,0,0,10,28,0.0,0
35,9,35,0,0,0,0,61,55341,7,12,24,1,3,3,1,10,27,7.679,0
43,10,43,1,0,0,0,45,44726,4,31,36,4,4,1,1,10,43,10.012,0
41,10,41,1,0,0,0,47,27752,5,-3,0,4,0,0,0,9,43,0.0,0
26,0,26,0,0,1,0,61,51694,7,-5,0,1,3,0,0,7,30,0.0,0
24,0,24,1,0,0,0,50,38167,7,7,12,3,0,0,0,15,33,0.0,0
25,0,25,1,0,0,0,65,37360,3,26,36,0,2,3,2,11,23,9.468,0
44,15,44,0,0,0,0,40,37507,6,29,36,5,0,4,2,15,44,11.06,0
32,6,32,1,0,0,0,45,37094,7,22,24,4,1,4,3,14,40,11.856,0
30,0,30,0,0,0,0,58,20445,4,26,36,2,0,4,2,9,31,8.452,0
29,0,29,1,0,0,0,52,27485,5,11,24,3,1,4,2,9,38,11.656,0
26,0,26,0,0,0,0,58,50896,6,10,12,2,1,2,1,8,33,11.149,0
25,0,25,1,0,0,0,65,33615,7,18,24,0,0,0,0,10,23,0.0,0
36,8,36,0,0,0,0,58,35341,7,29,36,2,1,0,0,8,33,0.0,1
93,64,93,1,0,0,0,52,31023,1,21,24,3,1,3,1,9,38,12.633,1
48,23,48,0,0,0,0,56,35854,6,29,36,2,0,4,25,8,35,31.787,1
57,26,57,0,0,0,0,74,41005,4,-2,0,0,0,1,0,10,15,0.0,1
41,9,41,1,0,0,0,48,32245,7,36,48,3,0,0,0,13,37,0.0,0
56,26,56,1,0,0,0,50,42613,2,20,24,3,2,2,1,11,38,9.449,0
42,13,42,0,0,0,0,46,49867,7,38,48,4,1,4,1,9,43,12.899,0
46,14,46,1,0,0,0,66,25566,5,32,36,0,1,0,0,9,23,0.0,0
28,2,28,1,0,0,0,59,31281,6,13,24,1,2,0,0,7,33,0.0,0
34,6,34,1,0,0,0,62,39856,6,17,24,1,0,0,0,14,23,0.0,0
34,8,34,0,0,0,0,54,71519,4,11,24,2,1,2,23,12,32,30.22,0
37,8,37,1,0,0,0,59,46578,4,33,36,1,5,6,3,8,32,9.822,0
51,19,51,1,0,0,0,52,46123,6,38,48,3,7,0,0,10,36,0.0,0
39,10,39,0,0,0,0,54,37051,3,33,36,2,4,3,2,6,38,9.602,1
65,37,65,0,0,0,0,54,42202,1,34,36,2,0,0,0,8,36,0.0,1
40,9,40,0,0,0,0,56,50922,2,17,24,2,0,2,1,16,27,9.452,0
65,35,65,1,0,0,0,57,54446,5,9,12,2,1,3,1,9,32,9.827,0
47,17,47,0,0,0,0,48,54649,4,34,36,3,3,4,2,14,36,8.363,0
34,5,34,0,0,0,0,58,32859,2,10,12,2,0,6,2,12,29,11.971,0
23,0,23,1,0,0,0,48,50771,6,41,48,3,5,4,2,14,37,10.336,0
51,22,51,1,0,0,0,46,43350,1,-1,0,4,0,1,0,10,43,0.0,1
43,13,43,1,0,0,0,46,41990,7,13,24,4,3,0,0,13,39,0.0,1
35,5,35,1,0,0,0,62,51334,6,22,24,1,2,4,1,8,28,11.682,0
61,36,61,0,0,0,0,54,21355,3,22,24,2,5,3,1,11,34,10.352,0
30,0,30,0,0,0,0,62,47951,2,19,24,1,2,4,1,12,24,9.227,0
26,0,26,0,0,0,0,42,42736,4,11,24,4,2,3,2,12,44,9.035,0
52,24,52,0,0,0,0,59,55421,4,22,24,1,1,2,1,10,29,10.126,1
51,24,51,1,0,0,0,59,33315,6,12,24,2,1,2,1,11,29,7.689,1
31,0,31,0,0,0,0,63,75265,7,12,24,1,0,6,6,8,27,12.82,0
27,0,27,1,0,0,0,50,50992,4,39,48,3,3,0,0,12,37,0.0,0
29,0,29,1,0,0,0,59,51882,5,7,12,1,0,4,2,9,31,10.333,0
32,3,32,1,0,0,0,54,52326,7,6,12,2,0,0,0,15,30,0.0,0
38,8,38,0,0,0,0,61,29891,7,17,24,1,3,0,0,3,35,0.0,0
33,5,33,0,0,0,0,52,48924,6,11,24,3,1,5,3,5,41,9.877,0
44,14,44,1,0,0,0,47,52013,3,16,24,3,0,0,0,12,40,0.0,1
29,0,29,0,0,0,0,42,37498,6,40,48,5,1,3,2,11,46,10.131,0
42,13,42,1,0,0,0,59,45987,7,11,24,1,4,6,6,8,32,12.398,0
30,4,30,1,0,0,0,47,44441,3,-6,0,3,0,0,0,9,42,0.0,0
42,12,42,1,0,0,0,52,52601,5,41,48,3,2,3,2,9,38,12.404,1
29,0,29,0,0,0,0,56,35375,7,28,36,2,3,2,1,7,36,7.459,0
33,5,33,1,0,0,0,51,49910,5,28,36,3,4,4,3,17,31,11.028,0
40,12,40,0,0,0,0,63,20673,2,26,36,1,1,1,1,12,24,7.436,0
27,0,27,1,0,0,0,68,44449,5,7,12,0,0,0,0,11,19,0.0,0
48,20,48,0,0,0,0,57,41341,2,16,24,2,2,0,0,8,33,0.0,1
50,25,50,0,0,0,0,44,41315,2,29,36,4,0,4,3,15,39,10.939,0
46,16,46,0,0,0,0,59,38001,5,22,24,2,2,2,2,13,27,9.357,0
35,5,35,0,0,0,0,46,34040,6,27,36,4,1,0,0,14,38,0.0,0
34,4,34,1,0,0,0,63,27452,6,41,48,1,1,0,0,6,30,0.0,0
26,0,26,0,0,0,0,65,26965,2,33,36,1,0,0,0,13,21,0.0,0
30,0,30,0,0,0,0,63,52660,7,39,48,1,0,0,0,10,26,0.0,0
51,25,51,1,0,0,0,62,37987,3,34,36,1,2,2,4,13,23,11.198,1
54,24,54,0,0,0,0,44,40988,3,-3,0,4,2,1,0,11,43,0.0,0
31,0,31,0,0,0,0,48,70530,5,19,24,3,0,4,2,12,39,8.684,0
56,27,56,1,0,0,0,54,31927,1,12,24,2,0,1,1,12,32,12.226,0
